Date,HYG,IEF,SPY,^VIX
2014-07-23,50.86958312988281,80.79901885986328,163.28244018554688,11.520000457763672
2014-07-24,50.96155548095703,80.4725112915039,163.29074096679688,11.84000015258789
2014-07-25,50.87499237060547,80.78350830078125,162.5263214111328,12.6899995803833
2014-07-28,50.7235221862793,80.69020080566406,162.59207153320312,12.5600004196167
2014-07-29,50.65319061279297,80.79901885986328,161.89332580566406,13.279999732971191
2014-07-30,50.44221496582031,80.2314453125,161.9180145263672,13.329999923706055
2014-07-31,50.03107452392578,80.20816040039062,158.7204132080078,16.950000762939453
2014-08-01,50.02616882324219,80.68019104003906,158.2354278564453,17.030000686645508
2014-08-04,50.330528259277344,80.72693634033203,159.3780059814453,15.119999885559082
2014-08-05,50.23267364501953,80.76593017578125,157.83267211914062,16.8700008392334
2014-08-06,50.352264404296875,80.83598327636719,157.88192749023438,16.3700008392334
2014-08-07,50.38488006591797,81.2021484375,157.02708435058594,16.65999984741211
2014-08-08,50.5424919128418,81.13201141357422,158.84373474121094,15.770000457763672
2014-08-11,50.781673431396484,81.09306335449219,159.3040313720703,14.229999542236328
2014-08-12,50.77078628540039,80.97622680664062,159.08213806152344,14.130000114440918
2014-08-13,50.91752243041992,81.24111938476562,160.15890502929688,12.899999618530273
2014-08-14,51.0153694152832,81.40465545654297,160.91513061523438,12.420000076293945
2014-08-15,51.11865234375,81.73184204101562,160.88229370117188,13.149999618530273
2014-08-18,51.265384674072266,81.47481536865234,162.23037719726562,12.319999694824219
2014-08-19,51.24905776977539,81.3890609741211,163.0770721435547,12.210000038146973
2014-08-20,51.287139892578125,81.14757537841797,163.51271057128906,11.779999732971191
2014-08-21,51.287139892578125,81.31901550292969,163.98944091796875,11.760000228881836
2014-08-22,51.16211700439453,81.32674407958984,163.734619140625,11.470000267028809
2014-08-25,51.27085876464844,81.3890609741211,164.56480407714844,11.699999809265137
2014-08-26,51.30889892578125,81.37353515625,164.67172241210938,11.630000114440918
2014-08-27,51.25995635986328,81.59944152832031,164.60598754882812,11.779999732971191
2014-08-28,51.18388366699219,81.70849609375,164.51553344726562,12.050000190734863
2014-08-29,51.2219123840332,81.71624755859375,164.98403930664062,12.09000015258789
2014-09-02,51.28197479248047,81.19424438476562,164.90185546875,12.25
2014-09-03,51.15093994140625,81.31124114990234,164.81146240234375,12.359999656677246
2014-09-04,50.9816780090332,81.02256774902344,164.5731201171875,12.640000343322754
2014-09-05,50.92163848876953,81.04592895507812,165.31285095214844,12.09000015258789
2014-09-08,50.87245178222656,80.96009063720703,164.88546752929688,12.65999984741211
2014-09-09,50.63768768310547,80.7728271484375,163.84144592285156,13.5
2014-09-10,50.659523010253906,80.56996154785156,164.4579620361328,12.880000114440918
2014-09-11,50.659523010253906,80.46855163574219,164.64700317382812,12.800000190734863
2014-09-12,50.599449157714844,80.16419219970703,163.68528747558594,13.3100004196167
2014-09-15,50.50663757324219,80.31242370605469,163.5619659423828,14.119999885559082
2014-09-16,50.610374450683594,80.28903198242188,164.79501342773438,12.729999542236328
2014-09-17,50.774192810058594,80.08612060546875,165.0169677734375,12.649999618530273
2014-09-18,50.79056167602539,80.03153228759766,165.89649963378906,12.029999732971191
2014-09-19,50.866973876953125,80.33582305908203,165.74705505371094,12.109999656677246
2014-09-22,50.774192810058594,80.50749969482422,164.46694946289062,13.6899995803833
2014-09-23,50.51752471923828,80.67918395996094,163.52548217773438,14.930000305175781
2014-09-24,50.364662170410156,80.45291137695312,164.80560302734375,13.270000457763672
2014-09-25,50.02067184448242,80.84307861328125,162.14633178710938,15.640000343322754
2014-09-26,49.9879264831543,80.67142486572266,163.4346160888672,14.850000381469727
2014-09-29,49.884185791015625,80.92890167236328,163.13735961914062,15.979999542236328
2014-09-30,50.206298828125,80.85868835449219,162.70794677734375,16.309999465942383
2014-10-01,50.261695861816406,81.53804016113281,160.50291442871094,16.709999084472656
2014-10-02,50.36040115356445,81.29566955566406,160.52764892578125,16.15999984741211
2014-10-03,50.5303840637207,81.2722396850586,162.29495239257812,14.550000190734863
2014-10-06,50.58521270751953,81.40510559082031,162.1050567626953,15.460000038146973
2014-10-07,50.39329147338867,81.88198852539062,159.60269165039062,17.200000762939453
2014-10-08,50.63460159301758,82.17125701904297,162.39410400390625,15.109999656677246
2014-10-09,50.09718322753906,82.03055572509766,159.17333984375,18.760000228881836
2014-10-10,49.691402435302734,82.35107421875,157.3564453125,21.239999771118164
2014-10-13,49.444671630859375,82.781005859375,154.77157592773438,24.639999389648438
2014-10-14,49.609169006347656,82.94522094726562,155.01100158691406,22.790000915527344
2014-10-15,49.62015914916992,83.41423034667969,153.9622039794922,25.270000457763672
2014-10-16,49.89980697631836,83.18758392333984,153.8301239013672,25.200000762939453
2014-10-17,50.322025299072266,82.94522094726562,155.64694213867188,21.989999771118164
2014-10-20,50.683929443359375,83.06245422363281,157.1582489013672,18.56999969482422
2014-10-21,51.0952033996582,82.83575439453125,160.27166748046875,16.079999923706055
2014-10-22,50.760719299316406,82.812255859375,159.13198852539062,17.8700008392334
2014-10-23,50.738792419433594,82.46835327148438,160.98182678222656,16.530000686645508
2014-10-24,50.88134002685547,82.53865051269531,162.2206268310547,16.110000610351562
2014-10-27,50.67299270629883,82.62467193603516,161.9976806640625,16.040000915527344
2014-10-28,50.755210876464844,82.42144012451172,163.8558349609375,14.390000343322754
2014-10-29,50.716827392578125,82.14781188964844,163.60812377929688,15.149999618530273
2014-10-30,50.69490051269531,82.23375701904297,164.6569061279297,14.520000457763672
2014-10-31,50.738792419433594,82.10094451904297,166.5398406982422,14.029999732971191
2014-11-03,50.84560775756836,82.07032012939453,166.6306610107422,14.729999542236328
2014-11-04,50.685890197753906,82.06253814697266,166.05262756347656,14.890000343322754
2014-11-05,50.67488098144531,82.08605194091797,167.1013946533203,14.170000076293945
2014-11-06,50.80705261230469,81.83544158935547,167.77032470703125,13.670000076293945
2014-11-07,50.85664749145508,82.36009216308594,167.92726135253906,13.119999885559082
2014-11-10,50.87862014770508,82.0233383178711,168.45582580566406,12.670000076293945
2014-11-11,50.99431228637695,82.03121185302734,168.62098693847656,12.920000076293945
2014-11-12,50.82908248901367,81.99990844726562,168.43927001953125,13.020000457763672
2014-11-13,50.61982727050781,82.13298034667969,168.6292266845703,13.789999961853027
2014-11-14,50.36643981933594,82.30526733398438,168.6705322265625,13.3100004196167
2014-11-17,50.360939025878906,82.21138763427734,168.77783203125,13.989999771118164
2014-11-18,50.261817932128906,82.30526733398438,169.7523193359375,13.859999656677246
2014-11-19,50.250816345214844,82.08605194091797,169.4798126220703,13.960000038146973
2014-11-20,50.25630569458008,82.2348403930664,169.77713012695312,13.579999923706055
2014-11-21,50.53165817260742,82.39922332763672,170.68557739257812,12.899999618530273
2014-11-24,50.526187896728516,82.49321746826172,171.16458129882812,12.619999885559082
2014-11-25,50.608787536621094,82.69684600830078,171.0406951904297,12.25
2014-11-26,50.67488098144531,82.8377685546875,171.4783935546875,12.069999694824219
2014-11-28,50.19020080566406,83.15888977050781,171.11502075195312,13.329999923706055
2014-12-01,49.68507385253906,82.95492553710938,169.92579650878906,14.15999984741211
2014-12-02,49.95618438720703,82.58623504638672,171.02418518066406,12.850000381469727
2014-12-03,50.039180755615234,82.61758422851562,171.6848602294922,12.5
2014-12-04,50.00596618652344,82.90789031982422,171.49490356445312,12.380000114440918
2014-12-05,49.96722412109375,82.4450454711914,171.7757110595703,11.890000343322754
2014-12-08,49.712730407714844,82.71958923339844,170.6277618408203,14.210000038146973
2014-12-09,49.68507385253906,83.02552795410156,170.5121612548828,15.350000381469727
2014-12-10,49.115169525146484,83.40205383300781,167.77859497070312,18.530000686645508
2014-12-11,48.9381103515625,83.26082611083984,168.6292266845703,20.079999923706055
2014-12-12,48.27417755126953,83.9433364868164,165.9039306640625,21.079999923706055
2014-12-15,48.246543884277344,83.63740539550781,164.76426696777344,20.420000076293945
2014-12-16,48.07500076293945,84.06099700927734,163.4428253173828,23.56999969482422
2014-12-17,49.0543327331543,83.48045349121094,166.64718627929688,19.440000534057617
2014-12-18,49.4471321105957,83.00987243652344,170.7681884765625,16.809999465942383
2014-12-19,49.92296600341797,83.31578826904297,171.4947967529297,16.489999771118164
2014-12-22,49.80125045776367,83.31578826904297,172.2836151123047,15.25
2014-12-23,49.978336334228516,82.6254653930664,172.5161590576172,14.800000190734863
2014-12-24,50.148319244384766,82.68516540527344,172.53277587890625,14.369999885559082
2014-12-26,49.99274444580078,82.79517364501953,173.08914184570312,14.5
2014-12-29,50.02051544189453,83.0780029296875,173.32168579101562,15.0600004196167
2014-12-30,49.920536041259766,83.17223358154297,172.39158630371094,15.920000076293945
2014-12-31,49.78714370727539,83.26652526855469,170.6809844970703,19.200000762939453
2015-01-02,49.78714370727539,83.69075012207031,170.58961486816406,17.790000915527344
2015-01-05,49.3259391784668,84.20136260986328,167.5088348388672,19.920000076293945
2015-01-06,49.137046813964844,84.76703643798828,165.93106079101562,21.1200008392334
2015-01-07,49.44267272949219,84.75131225585938,167.99880981445312,19.309999465942383
2015-01-08,49.81494903564453,84.40560150146484,170.97991943359375,17.010000228881836
2015-01-09,50.064998626708984,84.82206726074219,169.60971069335938,17.549999237060547
2015-01-12,50.00387954711914,85.12053680419922,168.28109741210938,19.600000381469727
2015-01-13,50.00387954711914,85.19910430908203,167.80775451660156,20.559999465942383
2015-01-14,49.88718795776367,85.59193420410156,166.794677734375,21.479999542236328
2015-01-15,49.58159255981445,86.322509765625,165.26675415039062,22.389999389648438
2015-01-16,49.77048110961914,85.68619537353516,167.43411254882812,20.950000762939453
2015-01-20,49.68156814575195,85.88259887695312,167.7911834716797,19.889999389648438
2015-01-21,49.94832992553711,85.4740982055664,168.63816833496094,18.850000381469727
2015-01-22,50.01496505737305,85.26195526123047,171.14599609375,16.399999618530273
2015-01-23,50.01496505737305,85.81976318359375,170.2076416015625,16.65999984741211
2015-01-26,50.24282455444336,85.62334442138672,170.60623168945312,15.520000457763672
2015-01-27,50.203895568847656,85.74118041992188,168.35581970214844,17.219999313354492
2015-01-28,50.09831619262695,86.4011001586914,166.19679260253906,20.440000534057617
2015-01-29,50.276145935058594,86.09469604492188,167.73300170898438,18.760000228881836
2015-01-30,50.13722229003906,86.8488998413086,165.62384033203125,20.969999313354492
2015-02-02,50.32971954345703,86.74027252197266,167.67494201660156,19.43000030517578
2015-02-03,50.614253997802734,86.00845336914062,170.09963989257812,17.329999923706055
2015-02-04,50.40226364135742,86.15015411376953,169.45196533203125,18.329999923706055
2015-02-05,50.697940826416016,85.83538055419922,171.16259765625,16.850000381469727
2015-02-06,50.73699188232422,84.8753662109375,170.68930053710938,17.290000915527344
2015-02-09,50.614253997802734,84.83604431152344,169.92529296875,18.549999237060547
2015-02-10,50.7872200012207,84.62351989746094,171.73556518554688,17.229999542236328
2015-02-11,50.77043914794922,84.59207153320312,171.8352508544922,16.959999084472656
2015-02-12,50.764896392822266,84.62351989746094,173.48768615722656,15.34000015258789
2015-02-13,50.837425231933594,84.34024047851562,174.201904296875,14.6899995803833
2015-02-17,50.803932189941406,83.74222564697266,174.47592163085938,15.800000190734863
2015-02-18,50.97688674926758,84.14350891113281,174.4925079345703,15.449999809265137
2015-02-19,50.85972595214844,83.93107604980469,174.36793518066406,15.289999961853027
2015-02-20,50.99919509887695,83.88381958007812,175.4142608642578,14.300000190734863
2015-02-23,51.03829574584961,84.2694091796875,175.389404296875,14.5600004196167
2015-02-24,51.08847427368164,84.82811737060547,175.88754272460938,13.6899995803833
2015-02-25,51.255855560302734,84.90682220458984,175.73812866210938,13.84000015258789
2015-02-26,51.24470138549805,84.40320587158203,175.53048706054688,13.90999984741211
2015-02-27,51.255855560302734,84.70220947265625,174.93264770507812,13.34000015258789
2015-03-02,51.24635314941406,84.07171630859375,176.0370330810547,13.039999961853027
2015-03-03,51.10063171386719,83.89045715332031,175.3146209716797,13.859999656677246
2015-03-04,51.005393981933594,83.95348358154297,174.5755615234375,14.229999542236328
2015-03-05,51.10063171386719,84.00077056884766,174.76657104492188,14.039999961853027
2015-03-06,50.775657653808594,83.14167785644531,172.30856323242188,15.199999809265137
2015-03-09,50.669227600097656,83.52790832519531,173.02268981933594,15.0600004196167
2015-03-10,50.47309875488281,83.88253784179688,170.2159423828125,16.690000534057617
2015-03-11,50.613197326660156,84.03230285644531,169.81736755371094,16.8700008392334
2015-03-12,50.71400451660156,84.11112213134766,171.97637939453125,15.420000076293945
2015-03-13,50.540348052978516,83.98497772216797,170.9217987060547,16.0
2015-03-16,50.48990249633789,84.27660369873047,173.20541381835938,15.609999656677246
2015-03-17,50.237789154052734,84.45001220703125,172.69052124023438,15.65999984741211
2015-03-18,50.686012268066406,85.41944885253906,174.76657104492188,13.970000267028809
2015-03-19,50.2825813293457,85.0174789428711,173.9693603515625,14.069999694824219
